id,name,price,link,shop,品牌,内存,CPU,销量
100149749549,荣耀MagicBook Pro14国家补贴20%AI轻薄笔记本 92Wh电池 14.6吋U5-225H 32G 1T 3.1K绿洲护眼屏 灰,6099.0,https://item.jd.com/100149749549.html,荣耀京东自营旗舰店,荣耀,32GB,其他,549
10133031909465,极械革命2025新款笔记本电脑酷睿i9百万跑分性能怪兽编程高清护眼AI轻薄本黑悟空金属4060电竞游戏本 革命系列酷睿i9级+独显+指纹解锁+英雄联盟 3...,4526.0,https://item.jd.com/10133031909465.html,极械元启小新专卖店,其他,8GB,Intel i9,465
10148410852389,UIG拯救系列国行2025新英特尔酷睿i964G笔记本电脑轻薄本学生办公高性能游戏本金榜设计AI手提本 拯救系列满血标压酷睿+3050独显全能本 32...,5548.0,https://item.jd.com/10148410852389.html,UIG电脑旗舰店,其他,964GB,Intel i9,389
10144480057921,荣耀HONOR荣耀笔记本电脑MagicBook X14 Plus 国家补贴20% 锐龙标压高性能办公商务学生轻薄本手提电脑HS33 R7-8845HS 32G+1T 2.8K高刷屏,4999.0,https://item.jd.com/10144480057921.html,JDG京东电竞官方旗舰店,荣耀,32GB,Ryzen 7,921
100120915567,方正国家补贴20%笔记本电脑展翅系列15.6寸轻薄本酷睿i5-1240P办公本32G高性能1TB大容量学习手提电脑,3189.0,https://item.jd.com/100120915567.html,方正Founder京东自营旗舰店,其他,32GB,Intel i5,567
10055178870970,iru2025款金属14代全新国行可选17英寸轻薄笔记本电脑英特尔商务办公学生女生上网课游戏本便携本手提 15.6英寸英特尔旗舰180翻转屏+指纹 32G内存+512G高速固态,2199.0,https://item.jd.com/10055178870970.html,iru旗舰店,其他,32GB,其他,970
10115117113560,HAWEIAI Book1月新款2025英特尔酷睿i9/I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 32G内存+2TB超速硬盘,4288.0,https://item.jd.com/10115117113560.html,亿盛源电脑办公专营店,其他,32GB,Intel i7,560
10147241302624,荣耀笔记本X16 Plus 锐龙版国家补贴 AI全能轻薄笔记本 高性能R7-8845HS 16G 512G 16吋护眼大屏 R7-8845HS 16G+512G,4199.0,https://item.jd.com/10147241302624.html,正麦笔记本旗舰店,荣耀,16GB,Ryzen 7,624
100155374391,七彩虹Colorful隐星P16 Pro 13代酷睿i9 16英寸游戏笔记本电脑(i9-13900HX 32G 1T RTX5070Ti 240Hz,9999.0,https://item.jd.com/100155374391.html,七彩虹Colorful电脑京东自营旗舰店,其他,32GB,Intel i9,391
10107864998754,LGME拯救系列2025新款笔记本电脑酷睿i9/i7+RTX4060独显高性能金属AI编程设计轻薄本黑悟空电竞游戏本 拯救系列满血标压酷睿i9+独显+畅玩黑悟空 32G超...,4388.0,https://item.jd.com/10107864998754.html,LGME旗舰店,其他,32GB,Intel i7,754
10109225469458,联想Lenovo)二手笔记本电脑小新 Air/pro 14寸 剪辑编程轻薄商务制图办公本 双核Intel/8G/256G爆款推荐 - 9成新,788.0,https://item.jd.com/10109225469458.html,方与园二手电脑专营店,联想,8GB,Intel 其他,458
10107525100534,HALIWEI国行2025款英特尔+酷睿i7笔记本电脑高性能金属轻薄本网课学习设计便携商务办公游戏学生手提 AI终端英特尔16pro+4K窄边全面屏蓝光级 32G...,1688.0,https://item.jd.com/10107525100534.html,HALIWEI旗舰店,其他,32GB,Intel i7,534
10115117113558,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 32G内存+512G超速硬盘,2388.0,https://item.jd.com/10115117113558.html,亿盛源电脑办公专营店,其他,32GB,Intel i7,558
100101046549,惠普HP国家补贴20%锐15 酷睿版15.6英寸轻薄笔记本电脑(英特尔13代i5-1340P 16G 512G指纹 一年上门),3399.0,https://item.jd.com/100101046549.html,惠普HP京东自营旗舰店,惠普,16GB,Intel i5,549
100111339455,惠普HP国家补贴20%战66 六代 14英寸轻薄笔记本电脑锐龙版 高性能R5 16G 512G 高色域低蓝光  AI,3299.0,https://item.jd.com/100111339455.html,惠普HP京东自营旗舰店,惠普,16GB,Ryzen 5,455
10106088499467,联想拯救者Y7000P/R9000P笔记本电脑游戏本旗舰独显设计学生轻薄本 Y7000I5-8300H/GTX1050Ti 16GB内存|512G固态 支持检测|正品保障,2048.0,https://item.jd.com/10106088499467.html,鲸智游戏本展销经营部,联想,16GB,Intel i5,467
10067489101603,苹果AppleMacBook  Pro Air 超薄商务学习 二手笔记本电脑 99新13寸轻薄 i5-8G512G,2330.79,https://item.jd.com/10067489101603.html,品控优选二手电脑专营店,苹果,8GB,Intel i5,603
10148410852392,UIG拯救系列国行2025新英特尔酷睿i964G笔记本电脑轻薄本学生办公高性能游戏本金榜设计AI手提本 拯救系列满血标压酷睿+3050独显全能本 64...,5398.0,https://item.jd.com/10148410852392.html,UIG电脑旗舰店,其他,964GB,Intel i9,392
100107714456,惠普HP国家补贴20%战66七代 AMD锐龙14英寸轻薄笔记本电脑(高性能长续航R5 16G 512G 低蓝光护眼屏),3499.0,https://item.jd.com/100107714456.html,惠普HP京东自营旗舰店,惠普,16GB,Ryzen 5,456
100157392619,机械革命蛟龙16Pro 2025 16英寸游戏电竞笔记本电脑(R9-8945HX 32G 1T RTX5070Ti 300HZ 2.5K 白),10699.0,https://item.jd.com/100157392619.html,机械革命京东自营旗舰店,机械革命,32GB,Ryzen 9,619
10147104137864,机械革命无界15X 国家补贴20%2025高性能锐龙轻薄本 学生办公商务笔记本电脑 R7-8745HS 32G 1T 灰色 120Hz 2.5K高色域,4399.0,https://item.jd.com/10147104137864.html,优选笔记本旗舰店,机械革命,32GB,Ryzen 7,864
10135183590089,天选者5pro官方补贴20%2025新款笔记本电脑酷睿i9独显4060高性能金属AI设计电竞游戏本轻薄本 酷睿i7级满血4G独显畅玩英雄联盟 日蚀灰 16G内存+512G固态硬盘,2259.0,https://item.jd.com/10135183590089.html,天选者官方旗舰店,其他,4GB,Intel i7,89
10038272774474,华硕ASUS天选2/3 二手笔记本 飞行堡垒 15.6寸高性能独显电竞吃鸡游戏本电脑 95新I5-7300H 1050电竞游戏飞行堡垒,1446.0,https://item.jd.com/10038272774474.html,新茂二手电脑专营店,华硕,8GB,Intel i5,474
100147928141,联想笔记本电脑小新15 2025高性能轻薄本 锐龙7 8745HS 16G 512G 2.5K 165Hz OLED国家补贴20%,4299.0,https://item.jd.com/100147928141.html,联想京东自营旗舰店,联想,16GB,其他,141
10148410852364,UIG拯救系列国行2025新英特尔酷睿i964G笔记本电脑轻薄本学生办公高性能游戏本金榜设计AI手提本 拯救系列酷睿i9级/背光指纹解锁英雄联盟...,1688.0,https://item.jd.com/10148410852364.html,UIG电脑旗舰店,其他,964GB,Intel i9,364
10115117113564,HAWEIAI Book1月新款2025英特尔酷睿i9/I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔14 Pro2.5K全面屏+抗蓝光+指纹 16G内存+2TB超速硬盘,3288.0,https://item.jd.com/10115117113564.html,亿盛源电脑办公专营店,其他,16GB,Intel i7,564
10145283704832,高性能电竞游戏本笔记本电脑 独显游戏本40系独显游戏本 新品I5-13420H/144Hz/2050 性价比16G内存 512G高速固态,4999.0,https://item.jd.com/10145283704832.html,惠普电脑旗舰店,惠普,16GB,Intel i5,832
10147244891147,机械革命无界15X 国家补贴20%2025高性能锐龙轻薄本 学生办公商务笔记本电脑 R7-8745HS 24G 1T 灰色 120Hz 2.5K高色域,4199.0,https://item.jd.com/10147244891147.html,星想联笔记本旗舰店,机械革命,24GB,Ryzen 7,147
10148543639924,苹果Apple MacBook Pro 二手苹果笔记本电脑 AI办公 商务剪辑 游戏娱乐 9成新 19款15寸i7/16G-256G 902银I灰,2799.0,https://item.jd.com/10148543639924.html,千选优品二手电脑专营店,苹果,16GB,Intel i7,924
10067771008040,戴尔DELL 笔记本电脑二手 灵越成就14/15.6寸轻薄本 编程设计网课学习商务办公本独显 95新i5-8250 32G+1TB固态独显18款,2108.0,https://item.jd.com/10067771008040.html,盘古二手电脑专营店,戴尔,32GB,Intel i5,40
100105984897,惠普HP暗影精灵乐享版国家补贴20%16.1英寸游戏本 笔记本(酷睿14代i7-14650HX RTX4060 16G 512G),6999.0,https://item.jd.com/100105984897.html,惠普HPOMEN暗影精灵京东自营旗舰店,惠普,16GB,Intel i7,897
10098155911396,联想拯救者R7000 游戏本15.6英寸电竞超能本y专业设计师p笔记本电脑 旗舰R7-8745H RTX4060满血8G 定制升级 16G 1T 144Hz高刷,6388.0,https://item.jd.com/10098155911396.html,优选笔记本旗舰店,联想,8GB,Ryzen 7,396
100152154909,长城国家补贴20% Gbook D15N笔记本电脑15.6英寸新款英特尔12代N100轻薄大屏性能本45.6Wh电池 16G+1TB,2199.0,https://item.jd.com/100152154909.html,长城GreatWall电脑办公京东自营旗舰店,其他,16GB,Intel 其他,909
10108135474354,华为HUAWEI国家补贴20%笔记本电脑MateBook D14 2025新款Linux系统14英寸全面屏学生轻薄本商务办公本 银丨i5-12450H 16G 512G固态 店铺预装Windo,3299.0,https://item.jd.com/10108135474354.html,华为比特专卖店,华为,16GB,Intel i5,354
10094896545720,联想拯救者笔记本电脑新款Y9000P/R9000P/Y7000P/R9000K二手电竞游戏本 内存16G+硬盘512GB Y7000 i7-8750H GTX1050Ti 95成新,2146.0,https://item.jd.com/10094896545720.html,京挑优选二手电脑专营店,联想,16GB,Intel i7,720
100200228982,玩嘉国补20% 2025 笔记本电脑轻薄本学生网课设计手提金属商务办公本  16pro高端 银色16G+512GB,1598.0,https://item.jd.com/100200228982.html,玩嘉电脑京东自营旗舰店,其他,16GB,其他,982
10152087789509,机械革命MECHREVO无界15xpro暴风雪国家补贴20%2025新品AI高性能锐龙轻薄本学生设计办公白色笔记本电脑 无界15X pro暴风雪AI 9H 365 32G+1T Pcie 4.,5499.0,https://item.jd.com/10152087789509.html,扬宏诺笔记本专营店,机械革命,32GB,其他,509
10139674182032,荣耀熊猫拯救X系列2025新款笔记本电脑英特尔酷睿i7+独显4K级高性能超轻薄本学习商务办公指纹游戏AI全能本 拯救X系列酷睿i7级+指纹解锁+办公娱...,1838.0,https://item.jd.com/10139674182032.html,京亿国度电竞主机店,荣耀,8GB,Intel i7,32
10132684395507,小米红米RedmiBook14Pro15轻薄2024设计办公学生16游戏独显笔记本电脑 红米14i7-10510U/8+512独显 官方标配|内存硬盘可升级定制 店保两年|正品保障,2199.0,https://item.jd.com/10132684395507.html,MIFANS米粉严选拼购店,小米,8GB,Intel i7,507
10145767534555,华硕灵耀Pro14Air/16高性能笔记本电脑独显超轻薄本办公设计学生游戏 灵耀Si5-8265U/8G+256G独显 官方标配|内存硬盘可升级定制 正品样机|支持验机,1698.0,https://item.jd.com/10145767534555.html,WUWEI灵耀笔记本经营部,华硕,8GB,Intel i5,555
10038953049909,雷神911系列Zero猎荒者/猎刃4060i7二手笔记本电脑游戏本学生设计网课15/17寸 95新i5-10代16G512 3060高刷20款,2719.0,https://item.jd.com/10038953049909.html,优品精选二手笔记本专营店,雷神,16GB,Intel i5,909
10149509027158,联想国家补贴20%笔记本电脑扬天V15 锐龙R7高性能商务办公娱乐学生网课学习轻薄本 标配R7八核/16G/512G固态 高清大屏,3499.0,https://item.jd.com/10149509027158.html,联想商用斯泰授权专卖店,联想,16GB,Ryzen 7,158
10098718853872,苹果AppleMacBook Pro/Air M1 M2 M3 笔记本电脑 游戏办公设计官翻全新 20年13寸Air M1-8G-256赠虚拟机 99成新,3288.0,https://item.jd.com/10098718853872.html,京选品质二手电脑专营店,苹果,8GB,其他,872
10120859491131,DRER电脑Surface二合一平板笔记本电脑 14英寸3K级触摸屏 商务轻薄本窄边框高清 商用办公便携AI智能本 二合一平板/笔记本送原装秒控键盘+压感手写笔 16G内存+256G固态硬盘 of,2788.0,https://item.jd.com/10120859491131.html,DRER笔记本旗舰店,其他,16GB,其他,131
10147203373935,华硕ASUS无畏pro15无畏14/16轻薄笔记本电脑4060高性能游戏本 无畏15银R5-7430U/IPS护眼屏/15.6 512G固态硬盘 x  16GB,3856.54,https://item.jd.com/10147203373935.html,欢琪电脑办公店,华硕,512GB,Ryzen 5,935
10106088499477,联想拯救者Y7000P/R9000P笔记本电脑游戏本旗舰独显设计学生轻薄本 Y7000I7-9750H/GTX1650荐 16GB内存|512G固态 支持检测|正品保障,2549.0,https://item.jd.com/10106088499477.html,鲸智游戏本展销经营部,联想,16GB,Intel i7,477
10124339496483,华为Huawei/华为笔记本电脑高端i7办公商务大学生电竞游戏手提轻薄本 华为荣耀14-i58250-8G-256独显2G,1880.0,https://item.jd.com/10124339496483.html,翎音数码商行经营部,华为,8GB,Intel i5,483
10127484804705,神舟战神Z8/T8/S8 13代酷睿i7笔记本电脑RTX4060游戏本15.6英寸2.5K屏 16GB内存+512G固态硬盘 i5-10200H RTX3060独显6G 官方标配可升级定制,3099.0,https://item.jd.com/10127484804705.html,鼎盛笔记本电脑经营部,神舟,16GB,Intel i5,705
10150507315146,小米Xiaomi/笔记本电脑i7游戏大学生红米轻薄本家用商务办公超薄手提 8小米Air13-8G-256G-13.3英寸 标准套餐,1498.0,https://item.jd.com/10150507315146.html,茗哲数码商行经营部,小米,8GB,Intel i7,146
10139135813284,机械革命MECHREVO无界14S笔记本电脑3C国家补贴20%14英寸13代酷睿i5超轻薄商务办公学生手提本 灰丨i5-13420H 16G+512GB官标补贴20%,3099.0,https://item.jd.com/10139135813284.html,机械革命知一二专卖店,机械革命,16GB,Intel i5,284
10149499304699,联想拯救者Y7000P游戏笔记本 2025补贴20%电脑i7满血RTX4060独显 大学生设计师3D建模昭阳电竞本可选 i7-13620H 32G内存 1TB固态丨X3 全新升级 官方正品 热销爆款,5049.8,https://item.jd.com/10149499304699.html,联想电脑整机授权专卖店,联想,32GB,Intel i7,699
10111891106129,戴尔游匣G15/G16游戏本笔记本电脑i7独显4060大学生轻薄商务办公 G15:I5-10500H/RTX3050 16G+512G固态正品保障 99新/库存产品/假一赔三,2899.0,https://item.jd.com/10111891106129.html,官企电竞笔记本经营部,戴尔,16GB,Intel i5,129
10138084606965,戴尔DELL游匣G15/G16游戏本笔记本电脑i9独显4060大学生办公轻薄设计游戏 G15i7-10870H/3060-行业爆款 16G内存+512G固态可升级 展示样机|支持验机,3398.0,https://item.jd.com/10138084606965.html,智选优品官企拼购店,戴尔,16GB,Intel i7,965
100067098530,戴睿dere国家补贴20%爆款16英寸高性能酷睿i9 笔记本电脑自营旗舰轻薄 AI智能商务办公游戏本 32G/2TB 2.5K,3990.0,https://item.jd.com/100067098530.html,DERE戴睿京东自营旗舰店,其他,32GB,Intel i9,530
100125092085,机械革命国家补贴20%无界14S(i5-13420H 16G 512G  )轻薄本办公商务本游戏本笔记本电脑,2999.0,https://item.jd.com/100125092085.html,机械革命京东自营旗舰店,机械革命,16GB,Intel i5,85
10102652444471,戴睿dere2025新款英特尔笔记本电脑高性能轻薄本 超薄全能商务办公设计大学生网课家用手提电脑 仙女款高配英特尔+IPS窄边全面屏 32G内存 1TB超速固态,2358.0,https://item.jd.com/10102652444471.html,戴睿笔记本旗舰店,其他,32GB,其他,471
100110590201,机械革命国家补贴20%蛟龙16K 16英寸游戏电竞笔记本电脑(R7-7435H 16G 512G RTX4050 165HZ ),4999.0,https://item.jd.com/100110590201.html,机械革命京东自营旗舰店,机械革命,16GB,Ryzen 7,201
100149388828,机械革命国家补贴20%无界15Pro( R7-8745HS 16G 1T 90Wh 120Hz 2.5K 高色域)轻薄本游戏本笔记本电脑,3999.0,https://item.jd.com/100149388828.html,机械革命京东自营旗舰店,机械革命,16GB,Ryzen 7,828
10107657922506,机械革命蛟龙16Pro 2025新品16K电竞游戏本 16英寸满血RTX4060/5070Ti 大学生设计师笔记本电脑 16K R7-7435H RTX4060 灰 16G 1T高速固态 热销版,5149.0,https://item.jd.com/10107657922506.html,星想联笔记本旗舰店,机械革命,16GB,Ryzen 7,506
10067489101591,苹果AppleMacBook  Pro Air 超薄商务学习 二手笔记本电脑 95新13寸轻薄 i5-8G-512G,1927.98,https://item.jd.com/10067489101591.html,品控优选二手电脑专营店,苹果,8GB,Intel i5,591
10114101685585,轻薄政府办公大学生游戏扬天笔记本电脑 i5-13420H 16G内存 512G固态 精装升级 独显级显卡 超高,3589.99,https://item.jd.com/10114101685585.html,ThinkPad物云专卖店,联想,16GB,Intel i5,585
10045922395338,华硕ASUS网课学习商务办公本编程14/15.6寸轻薄便携i5/i7独显二手笔记本电脑 9新办公推荐i7四代12G-512G-14款,929.0,https://item.jd.com/10045922395338.html,鸿图二手电脑专营店,华硕,12GB,Intel i5,338
10138066939491,"宏碁政府换新补贴20%笔记本电脑非凡Go Fun 16英寸超轻薄本 英特尔四核高性能 游戏设计办公大学生 新非凡Go16.0""大屏丨新7纳米四核N100 官方...",1999.0,https://item.jd.com/10138066939491.html,ACER宏碁旗舰店,宏碁,8GB,Intel 其他,491
10147632644564,LENOVO联想笔记本电脑国家补贴20%生态异能者系列手提电脑轻薄女大学生网课商务办公 超级新品N150 16G 512G P14H,2599.0,https://item.jd.com/10147632644564.html,异能者 ERAZER电脑办公旗舰店,联想,16GB,其他,564
10127644306669,雷神911x猎荒者笔记本电脑911MT黑武士RTX4060独显轻薄游戏本15.6英寸 16GB内存+512G固态硬盘 i5-9300H-GTX1650独显4G 官方标配可升级定制,2199.0,https://item.jd.com/10127644306669.html,鼎盛笔记本电脑经营部,雷神,16GB,Intel i5,669
100138378959,ThinkPad国家补贴20%联想ThinkBook 14 2025英特尔酷睿5 220H 24G 1T 2.8K 120Hz高刷屏笔记本电脑,4979.0,https://item.jd.com/100138378959.html,ThinkPad京东自营旗舰店,联想,24GB,其他,959
10026649194959,联想小新16/小新Pro16GT AI元启 2025新品可选补贴高性能轻薄笔记本电脑 学生手提办公本 标压酷睿 13代i5 24G 512G小新16 2025 16英寸大屏,3999.0,https://item.jd.com/10026649194959.html,联想笔记本授权专卖店,联想,16GB,Intel i5,959
10067407964103,H&U&W官方2025英特尔+酷睿i7金属笔记本电脑全面屏轻薄本大学生网课设计商务办公游戏本AI手提电脑 超核显卡Ultra双核强芯+i7酷睿6500U 32G内存/51...,2268.0,https://item.jd.com/10067407964103.html,H&U&W旗舰店,其他,32GB,Intel i7,103
10106088499469,联想拯救者Y7000P/R9000P笔记本电脑游戏本旗舰独显设计学生轻薄本 Y7000I7-8750H/GTX1050Ti 16GB内存|512G固态 支持检测|正品保障,2249.0,https://item.jd.com/10106088499469.html,鲸智游戏本展销经营部,联想,16GB,Intel i7,469
10115117113553,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 16G内存+256G超速硬盘,1888.0,https://item.jd.com/10115117113553.html,亿盛源电脑办公专营店,其他,16GB,Intel i7,553
72077004454,惠普HP 348G7 独显16G i7/i5十代银色轻薄本战66学生商务办公游戏九成新二手笔记本电脑 主推348G7 i5-10 16+512G高清 官方质检15天试用 整机质保1年,1598.0,https://item.jd.com/72077004454.html,优本二手电脑专营店,惠普,348GB,Intel i5,454
100046501048,惠普HP国家补贴20%锐14 AMD锐龙 14英寸轻薄笔记本电脑(六核R5-7530U 16G 512G 指纹 一年上门),2999.0,https://item.jd.com/100046501048.html,惠普HP京东自营旗舰店,惠普,16GB,Ryzen 5,48
10056892397716,H&U&W国行2025新英特尔+酷睿i7笔记本电脑轻薄本大学生办公便携高性能游戏本商务设计AI标压手提本 银4K级9D液晶屏16代AI酷睿版+指纹/背光 店...,1686.0,https://item.jd.com/10056892397716.html,H&U&W旗舰店,其他,8GB,Intel i7,716
10107864998734,LGME拯救系列2025新款笔记本电脑酷睿i9/i7+RTX4060独显高性能金属AI编程设计轻薄本黑悟空电竞游戏本 拯救系列酷睿i9级+独显+指纹解锁+英雄联盟 16G...,2399.0,https://item.jd.com/10107864998734.html,LGME旗舰店,其他,16GB,Intel i7,734
10114488585858,机械革命蛟龙16Pro游戏本 2025新款锐龙R7HX 旗舰AIPC 满血4060蛟龙16K 电竞高刷学生设计笔记本电脑 旗舰AIPC八大核R7H/4060满功耗/2.5K 16G内存+1TB固态丨热,5299.0,https://item.jd.com/10114488585858.html,机械革命智烁专卖店,机械革命,16GB,Ryzen 7,858
100134904641,机械革命国家补贴20%无界14X(R7-8745HS 32G 1T 120Hz 2.8K 高色域)轻薄本办公商务本游戏本笔记本电脑,4399.0,https://item.jd.com/100134904641.html,机械革命京东自营旗舰店,机械革命,32GB,Ryzen 7,641
10091961130473,指纹解锁笔记本电脑轻薄本粉色女大学生15.6英寸便携手提电脑办公学习上网本 AI终端Book全新英特尔16Pro  粉色 8G内存+256G固态硬盘 指纹解锁 8重...,1078.0,https://item.jd.com/10091961130473.html,HWED笔记本旗舰店,其他,8GB,其他,473
100126255234,AOC24新款遇见M156 12代处理器15.6英寸全金属机身轻薄本商务办公本手提学生笔记本电脑16G+512G,1899.0,https://item.jd.com/100126255234.html,AOC笔记本京东自营旗舰店,其他,16GB,其他,234
10125843651004,联想笔记本电脑 2025新锐龙R5 16/14高性能商务办公直播剪辑学生网课设计全能轻薄手提本 新品16英寸 R5-7430U 32G内存 1TB大固态 定制 性价高配,3799.0,https://item.jd.com/10125843651004.html,联想电脑办公京东自营旗舰店,联想,32GB,Ryzen 5,4
10107848360760,华为二手笔记本电脑Matebook 13/14/15.6英寸轻薄荣耀magic商务学习直播编程办公本 Magic R5-2500 8G+256G 18款 95成新,1118.0,https://item.jd.com/10107848360760.html,飞飞二手电脑专营店,华为,8GB,Ryzen 5,760
100121942885,机械革命国家补贴20%极光15 15.6英寸游戏本笔记本电脑(I5-12450HX 16G 512G RTX4050 165HZ ),4999.0,https://item.jd.com/100121942885.html,机械革命京东自营旗舰店,机械革命,16GB,Intel i5,885
10148443448576,小米红米RedmiG Pro游戏本i5/i7高刷独显学生设计轻薄电竞笔记本电脑 可升级内存硬盘丨下拉配置详情 1-i5-10200-GTX1650独显4G 16G内存+512G固态硬盘,2599.0,https://item.jd.com/10148443448576.html,游戏本展样机经营部,小米,4GB,Intel i5,576
10096693064637,HUVE2025款16代超薄本笔记本电脑高性能轻薄办公本设计专用手提大学生学习便携女生小尺寸高颜值 16代超极本 14寸 IPS护眼版 银色 32G高速运行+2TB固...,2599.0,https://item.jd.com/10096693064637.html,HUVE笔记本旗舰店,其他,32GB,其他,637
10132668192752,极械2025新款笔记本电脑酷睿i9+RTX4060光追独显AI编程设计大学生手提高性能轻薄本黑悟空电竞游戏本 轻薄便携AI终端酷睿i9级+4K级高清护眼屏 16G大...,1488.0,https://item.jd.com/10132668192752.html,极械旗舰店,其他,16GB,Intel i9,752
10144485439883,七彩虹将星X15/17游戏笔记本电脑隐星P15/16学生i7独显4060橘宝R15轻薄 X15i7-11800H/RTX3050 16G内存+512G固态可升级定制 正品样机|支持验机,3098.0,https://item.jd.com/10144485439883.html,智选优品官企拼购店,其他,16GB,Intel i7,883
100145847621,华硕无畏16 锐龙版 国家补贴20% 标压R7 2.5K 144Hz高分高刷AI轻薄笔记本电脑锐龙7 H260 16G 1T,4599.0,https://item.jd.com/100145847621.html,华硕京东自营官方旗舰店,华硕,16GB,Ryzen 7,621
100190271656,华硕a豆14 Air悦享版 AI轻薄笔记本电脑(R9 H 270 32G 1T 2.5K护眼屏 17小时续航)国家补贴20%办公 青,5499.0,https://item.jd.com/100190271656.html,华硕京东自营官方旗舰店,华硕,32GB,Ryzen 9,656
100173200394,Apple/苹果MacBook Pro16英寸M4 Max(16+40核)128G 8T深空黑色笔记本电脑Z1FW00055教育优惠,51349.0,https://item.jd.com/100173200394.html,Apple产品京东自营旗舰店,苹果,128GB,其他,394
100153590528,机械革命国家补贴20%蛟龙16Pro 游戏电竞笔记本电脑(R9-7845HX 16G 1T RTX4060 165HZ 2.5K 灰),6999.0,https://item.jd.com/100153590528.html,机械革命京东自营旗舰店,机械革命,16GB,Ryzen 9,528
10080663345740,外星人Alienware笔记本电脑二手高端电竞游戏本M15 M17 X14 X15 X17大屏游戏本 17R4/7代i7/16g/256/1070 95成新,2759.0,https://item.jd.com/10080663345740.html,果创二手电脑专营店,外星人,16GB,Intel i7,740
10151181208324,联想小新Pro16笔记本电脑 2025补贴20%可选酷睿i5高性能轻薄本扬天v商务设计办公学生网课游戏本异能者 N100 32G内存 1TB固态 P15H IPS全高清屏 满血性能显...,2998.75,https://item.jd.com/10151181208324.html,联想商用丽邦专卖店,联想,32GB,Intel i5,324
10121435822427,极械2025新款笔记本电脑酷睿i9+RTX4060光追独显AI编程设计大学生手提高性能轻薄本黑悟空电竞游戏本 电竞装备满血标压酷睿i9+独显/畅玩黑悟空 32G...,3888.0,https://item.jd.com/10121435822427.html,极械旗舰店,其他,32GB,Intel i9,427
10147113222248,华为HUAWEImatebook D14/D15笔记本电脑超轻薄本学生商务办公本设计便携 D14R5-4500U/16G/6核7nm 512G固态硬盘 激活非新/咨询客服享好礼,2299.0,https://item.jd.com/10147113222248.html,MateBook官企工作室,华为,16GB,Ryzen 5,248
100157362637,神舟HASEE国家补贴20%战神S8 13代酷睿i5 15.6英寸游戏本笔记本电脑(i5-13420H RTX4050 16+512G 144Hz),5199.0,https://item.jd.com/100157362637.html,神舟电脑京东自营旗舰店,神舟,512GB,Intel i5,637
10067659211148,Apple Macbook Pro15寸二手苹果笔记本视网膜2K屏独显设计渲染剪辑应用开发 15款15寸i7/16G-512银LT2 95成新,2159.0,https://item.jd.com/10067659211148.html,闲拍优品二手电脑专营店,苹果,16GB,Intel i7,148
22298647726,联想ThinkPad X13/L13/X390轻薄出差便携二手笔记本电脑13.3寸九成新商务办公游戏 超值L13 10代 8G 256G固态 95新,988.0,https://item.jd.com/22298647726.html,凌雄科技二手商品专营店,联想,8GB,其他,726
100097480205,华为MateBook 14 酷睿 Ultra笔记本电脑 国家补贴20% 2.8K OLED触控手写屏 Ultra 5 32G 1T 深空灰,6899.0,https://item.jd.com/100097480205.html,华为京东自营旗舰店,华为,32GB,其他,205
10136713815263,2025笔记本电脑超能本补贴20% 全能本扬天V高性能轻薄商务办公大学生游戏网课手提本 V15 R7-7730U 32G 1T固态 IPS全高清屏 精装升级 满血性能显卡,4099.0,https://item.jd.com/10136713815263.html,联想福本专卖店,联想,32GB,Ryzen 7,263
100212974958,Apple/苹果教育优惠AI笔记本 MacBook Air 13.6英寸 M2 (8+8核) 16G 256G星光色电脑MC7W4CH/A,6199.0,https://item.jd.com/100212974958.html,Apple产品京东自营旗舰店,苹果,16GB,其他,958
10143096156231,机械革命国家补贴20%无界14S(i5-13420H 16G 512G )轻薄本办公商务本游戏本笔记本电脑 i5-13420H 16G 512G,3099.0,https://item.jd.com/10143096156231.html,机械革命昌达专卖店,机械革命,16GB,Intel i5,231
100130470678,华为MateBook GT 14 酷睿Ultra 笔记本电脑 国家补贴20% 2.8K OLED悬浮屏Ultra 5 32G 1T深空灰,7699.0,https://item.jd.com/100130470678.html,华为京东自营旗舰店,华为,32GB,其他,678
10153929617637,DIIWELL便携显示器 15.6英寸 IPS便携显示扩展屏 电脑 手机 笔记本 PS4/5 Switch副屏一线直连 15.6英寸FHD高清IPS,499.0,https://item.jd.com/10153929617637.html,DIIWELL显示器旗舰店,其他,8GB,其他,637
10132453528793,华硕天选4/3/2游戏本笔记本电脑酷睿独显满血4060高性能轻薄学生设计 I5-10300H|1650Ti-4G|144hz 16GB内存+512GB固态可定制 正品样机|支持验机,2248.0,https://item.jd.com/10132453528793.html,玩家国度官企特惠拼购店,华硕,4GB,Intel i5,793
